Sample,ACCUMULATION_LEVEL,READS_USED,GC,WINDOWS,READ_STARTS,MEAN_BASE_QUALITY,NORMALIZED_COVERAGE,ERROR_BAR_WIDTH,SAMPLE,LIBRARY,READ_GROUP
CAP41WGS_MO039,All Reads,UNIQUE,83,353190,28950,4,3.222404,0.018939,,,
CAP41WGS_MO039,All Reads,UNIQUE,82,429147,40270,4,3.689057,0.018383,,,
CAP41WGS_MO039,All Reads,UNIQUE,81,510873,52248,4,4.020652,0.01759,,,
CAP41WGS_MO039,All Reads,UNIQUE,80,607258,67516,4,4.370924,0.016822,,,
CAP41WGS_MO039,All Reads,UNIQUE,79,712822,86117,5,4.749496,0.016185,,,
CAP41WGS_MO039,All Reads,UNIQUE,78,817829,106395,5,5.114445,0.01568,,,
CAP41WGS_MO039,All Reads,UNIQUE,77,919915,129830,5,5.548392,0.015399,,,
CAP41WGS_MO039,All Reads,UNIQUE,76,1047677,155099,5,5.819978,0.014778,,,
CAP41WGS_MO039,All Reads,UNIQUE,74,1450253,229054,5,6.209175,0.012974,,,
CAP41WGS_MO039,All Reads,UNIQUE,49,71799062,2402994,7,1.315751,0.000849,,,
CAP41WGS_MO039,All Reads,UNIQUE,48,75098809,2426567,7,1.270279,0.000815,,,
CAP41WGS_MO039,All Reads,UNIQUE,47,77805265,2421518,7,1.223541,0.000786,,,
CAP41WGS_MO039,All Reads,UNIQUE,20,9272096,30668,9,0.130031,0.000743,,,
CAP41WGS_MO039,All Reads,UNIQUE,19,6421186,19662,9,0.120379,0.000858,,,
CAP41WGS_MO039,All Reads,UNIQUE,18,4351124,12318,10,0.111296,0.001003,,,
CAP41WGS_MO039,All Reads,UNIQUE,17,2903580,7607,10,0.102996,0.001181,,,
CAP41WGS_MO039,All Reads,UNIQUE,16,1934534,4844,10,0.098439,0.001414,,,
CAP41WGS_MO039,All Reads,UNIQUE,15,1295451,3190,10,0.096808,0.001714,,,
CAP41WGS_MO039,All Reads,UNIQUE,14,882957,1938,10,0.086289,0.00196,,,
CAP41WGS_MO039,All Reads,UNIQUE,13,625571,1327,10,0.083394,0.002289,,,
CAP41WGS_MO039,All Reads,UNIQUE,12,476417,1061,10,0.087552,0.002688,,,
CAP41WGS_MO039,All Reads,UNIQUE,11,368095,804,10,0.085869,0.003028,,,
CAP41WGS_MO039,All Reads,UNIQUE,10,302920,626,10,0.081243,0.003247,,,
CAP41WGS_MO039,All Reads,UNIQUE,9,259590,402,9,0.06088,0.003036,,,
CAP41WGS_MO039,All Reads,UNIQUE,8,232995,305,10,0.051463,0.002947,,,
CAP41WGS_MO039,All Reads,UNIQUE,7,204746,257,10,0.049347,0.003078,,,
CAP41WGS_MO039,All Reads,UNIQUE,6,190654,177,10,0.036498,0.002743,,,
CAP41WGS_MO039,All Reads,UNIQUE,5,169310,104,10,0.024149,0.002368,,,
CAP41WGS_MO039,All Reads,UNIQUE,4,164256,67,8,0.016036,0.001959,,,
CAP41WGS_MO039,All Reads,UNIQUE,3,148757,34,8,0.008985,0.001541,,,
CAP41WGS_MO039,All Reads,UNIQUE,2,116883,30,8,0.01009,0.001842,,,
CAP41WGS_MO039,All Reads,UNIQUE,1,100510,18,8,0.00704,0.001659,,,
CAP41WGS_MO039,All Reads,UNIQUE,0,137628,1867,7,0.533307,0.012343,,,
CAP41WGS_MO039,All Reads,UNIQUE,21,13036310,47102,9,0.142045,0.000654,,,
CAP41WGS_MO039,All Reads,UNIQUE,22,17792869,69163,9,0.152816,0.000581,,,
CAP41WGS_MO039,All Reads,UNIQUE,23,23610800,100120,9,0.166705,0.000527,,,
CAP41WGS_MO039,All Reads,UNIQUE,24,30464428,141140,9,0.182136,0.000485,,,
CAP41WGS_MO039,All Reads,UNIQUE,46,80500873,2422912,7,1.183251,0.00076,,,
CAP41WGS_MO039,All Reads,UNIQUE,45,83867340,2412726,7,1.13098,0.000728,,,
CAP41WGS_MO039,All Reads,UNIQUE,44,88231115,2402812,7,1.070626,0.000691,,,
CAP41WGS_MO039,All Reads,UNIQUE,43,93641152,2391459,7,1.004005,0.000649,,,
CAP41WGS_MO039,All Reads,UNIQUE,42,99687188,2368833,7,0.934189,0.000607,,,
CAP41WGS_MO039,All Reads,UNIQUE,41,105557564,2331512,7,0.868337,0.000569,,,
CAP41WGS_MO039,All Reads,UNIQUE,40,110526771,2268902,7,0.807027,0.000536,,,
CAP41WGS_MO039,All Reads,UNIQUE,39,114081347,2170683,7,0.748034,0.000508,,,
CAP41WGS_MO039,All Reads,UNIQUE,38,116105623,2045480,7,0.692599,0.000484,,,
CAP41WGS_MO039,All Reads,UNIQUE,37,116323554,1882246,8,0.636134,0.000464,,,
CAP41WGS_MO039,All Reads,ALL,99,133,319,10,35.420059,1.983143,,,
CAP41WGS_MO039,All Reads,UNIQUE,36,114484260,1703435,8,0.584951,0.000448,,,
CAP41WGS_MO039,All Reads,UNIQUE,34,106580575,1319184,8,0.486594,0.000424,,,
CAP41WGS_MO039,All Reads,UNIQUE,33,101272012,1141708,8,0.443206,0.000415,,,
CAP41WGS_MO039,All Reads,UNIQUE,32,95175441,970532,8,0.40089,0.000407,,,
CAP41WGS_MO039,All Reads,UNIQUE,31,88276440,812583,8,0.361878,0.000401,,,
CAP41WGS_MO039,All Reads,UNIQUE,30,80672875,666362,8,0.32473,0.000398,,,
CAP41WGS_MO039,All Reads,UNIQUE,29,72520266,544053,8,0.294932,0.0004,,,
CAP41WGS_MO039,All Reads,UNIQUE,28,63970372,431045,8,0.264901,0.000403,,,
CAP41WGS_MO039,All Reads,UNIQUE,27,55200587,334821,9,0.238456,0.000412,,,
CAP41WGS_MO039,All Reads,UNIQUE,26,46511797,255655,9,0.216088,0.000427,,,
CAP41WGS_MO039,All Reads,UNIQUE,25,38195011,191344,9,0.196946,0.00045,,,
CAP41WGS_MO039,All Reads,UNIQUE,35,110997872,1508355,8,0.53423,0.000435,,,
CAP41WGS_MO039,All Reads,UNIQUE,98,328,1429,10,171.276646,4.530875,,,
CAP41WGS_MO040,All Reads,UNIQUE,100,339,1,2,0.112147,0.112147,,,
CAP41WGS_MO040,All Reads,ALL,0,137628,2922,7,0.314738,0.005823,,,
CAP41WGS_MO040,All Reads,ALL,73,1761175,808405,5,6.804601,0.007568,,,
CAP41WGS_MO040,All Reads,ALL,72,2160214,985495,5,6.762914,0.006813,,,
CAP41WGS_MO040,All Reads,ALL,71,2669917,1201178,5,6.669385,0.006085,,,
CAP41WGS_MO040,All Reads,ALL,70,3331053,1452038,5,6.462085,0.005363,,,
CAP41WGS_MO040,All Reads,ALL,69,4144924,1724526,5,6.167787,0.004697,,,
CAP41WGS_MO040,All Reads,ALL,68,5168154,2025766,5,5.810721,0.004083,,,
CAP41WGS_MO040,All Reads,ALL,67,6448434,2343933,5,5.388491,0.00352,,,
CAP41WGS_MO040,All Reads,ALL,66,7922087,2666222,6,4.989223,0.003056,,,
CAP41WGS_MO040,All Reads,ALL,65,9600303,2978998,6,4.600039,0.002665,,,
CAP41WGS_MO040,All Reads,ALL,64,11623423,3306799,6,4.21745,0.002319,,,
CAP41WGS_MO040,All Reads,ALL,63,14048460,3602212,6,3.801165,0.002003,,,
CAP41WGS_MO040,All Reads,ALL,62,16987338,3915997,6,3.41738,0.001727,,,
CAP41WGS_MO040,All Reads,ALL,61,20544801,4212666,6,3.039704,0.001481,,,
CAP41WGS_MO040,All Reads,ALL,60,24712094,4487887,6,2.692208,0.001271,,,
CAP41WGS_MO040,All Reads,ALL,59,29225947,4746359,6,2.407511,0.001105,,,
CAP41WGS_MO040,All Reads,ALL,58,33727560,4986166,6,2.191583,0.000981,,,
CAP41WGS_MO040,All Reads,ALL,57,37884218,5186641,6,2.02957,0.000891,,,
CAP41WGS_MO040,All Reads,ALL,56,41654980,5401127,6,1.922178,0.000827,,,
CAP41WGS_MO040,All Reads,ALL,55,45201564,5609807,6,1.8398,0.000777,,,
CAP41WGS_MO040,All Reads,ALL,54,48882375,5779298,6,1.752665,0.000729,,,
CAP41WGS_MO040,All Reads,ALL,53,53057696,5953276,6,1.663351,0.000682,,,
CAP41WGS_MO040,All Reads,ALL,74,1450253,660360,5,6.750146,0.008307,,,
CAP41WGS_MO040,All Reads,ALL,52,57747767,6139281,6,1.576008,0.000636,,,
CAP41WGS_MO040,All Reads,ALL,75,1217720,538646,5,6.557408,0.008935,,,
CAP41WGS_MO040,All Reads,ALL,77,919915,355228,5,5.724475,0.009605,,,
CAP41WGS_MO040,All Reads,ALL,98,328,1463,11,66.122107,1.728719,,,
CAP41WGS_MO040,All Reads,ALL,97,658,1102,10,24.827438,0.747896,,,
CAP41WGS_MO040,All Reads,ALL,96,986,420,8,6.31464,0.308123,,,
CAP41WGS_MO040,All Reads,ALL,95,1701,528,8,4.601568,0.200258,,,
CAP41WGS_MO040,All Reads,ALL,94,3553,434,5,1.810801,0.086921,,,
CAP41WGS_MO040,All Reads,ALL,93,6255,469,4,1.111531,0.051326,,,
CAP41WGS_MO040,All Reads,ALL,92,9922,696,4,1.039887,0.039417,,,
CAP41WGS_MO040,All Reads,ALL,91,16609,1242,4,1.108548,0.031455,,,
CAP41WGS_MO040,All Reads,ALL,90,25762,1904,4,1.095629,0.025109,,,
CAP41WGS_MO040,All Reads,ALL,89,39446,3281,4,1.233047,0.021527,,,
CAP41WGS_MO040,All Reads,ALL,88,60854,6165,4,1.501828,0.019127,,,
CAP41WGS_MO040,All Reads,ALL,87,88181,10378,4,1.744676,0.017126,,,
CAP41WGS_MO040,All Reads,ALL,86,134431,17268,4,1.904227,0.014491,,,
CAP41WGS_MO040,All Reads,ALL,85,201005,29823,4,2.199483,0.012736,,,
CAP41WGS_MO040,All Reads,ALL,84,276592,45959,4,2.463242,0.01149,,,
CAP41WGS_MO040,All Reads,ALL,83,353190,69505,4,2.917319,0.011066,,,
CAP41WGS_MO040,All Reads,ALL,82,429147,97923,4,3.382633,0.01081,,,
CAP41WGS_MO040,All Reads,ALL,81,510873,135409,4,3.92926,0.010678,,,
CAP41WGS_MO040,All Reads,ALL,80,607258,178923,5,4.367864,0.010326,,,
CAP41WGS_MO040,All Reads,ALL,79,712822,229946,5,4.782125,0.009973,,,
CAP41WGS_MO040,All Reads,ALL,78,817829,290144,5,5.259292,0.009764,,,
CAP41WGS_MO040,All Reads,ALL,76,1047677,438242,5,6.201015,0.009367,,,
CAP41WGS_MO040,All Reads,ALL,99,133,340,10,37.896882,2.055247,,,
CAP41WGS_MO040,All Reads,ALL,51,62773212,6316328,6,1.491649,0.000594,,,
CAP41WGS_MO040,All Reads,ALL,49,71799062,6556098,7,1.353639,0.000529,,,
CAP41WGS_MO040,All Reads,ALL,23,23610800,183379,9,0.115137,0.000269,,,
CAP41WGS_MO040,All Reads,ALL,22,17792869,124747,9,0.103935,0.000294,,,
CAP41WGS_MO040,All Reads,ALL,21,13036310,81433,9,0.092602,0.000325,,,
CAP41WGS_MO040,All Reads,ALL,20,9272096,52243,9,0.083527,0.000365,,,
CAP41WGS_MO040,All Reads,ALL,19,6421186,33603,10,0.077578,0.000423,,,
CAP41WGS_MO040,All Reads,ALL,18,4351124,19617,10,0.066836,0.000477,,,
CAP41WGS_MO040,All Reads,ALL,17,2903580,11971,10,0.061119,0.000559,,,
CAP41WGS_MO040,All Reads,ALL,16,1934534,7110,10,0.054484,0.000646,,,
CAP41WGS_MO040,All Reads,ALL,15,1295451,4285,10,0.049035,0.000749,,,
CAP41WGS_MO040,All Reads,ALL,14,882957,2431,10,0.040815,0.000828,,,
CAP41WGS_MO040,All Reads,ALL,13,625571,1517,10,0.035949,0.000923,,,
CAP41WGS_MO040,All Reads,ALL,12,476417,1050,10,0.032672,0.001008,,,
CAP41WGS_MO040,All Reads,ALL,11,368095,650,10,0.026178,0.001027,,,
CAP41WGS_MO040,All Reads,ALL,10,302920,494,10,0.024175,0.001088,,,
CAP41WGS_MO040,All Reads,ALL,9,259590,278,11,0.015876,0.000952,,,
CAP41WGS_MO040,All Reads,ALL,8,232995,251,10,0.01597,0.001008,,,
CAP41WGS_MO040,All Reads,ALL,7,204746,184,10,0.013322,0.000982,,,
CAP41WGS_MO040,All Reads,ALL,6,190654,130,10,0.010108,0.000887,,,
CAP41WGS_MO040,All Reads,ALL,5,169310,109,11,0.009544,0.000914,,,
CAP41WGS_MO040,All Reads,ALL,4,164256,77,8,0.006949,0.000792,,,
CAP41WGS_MO040,All Reads,ALL,3,148757,42,9,0.004186,0.000646,,,
CAP41WGS_MO040,All Reads,ALL,24,30464428,265221,9,0.12906,0.000251,,,
CAP41WGS_MO040,All Reads,ALL,50,67632983,6449986,6,1.413762,0.000557,,,
CAP41WGS_MO040,All Reads,ALL,25,38195011,371652,9,0.144247,0.000237,,,
CAP41WGS_MO040,All Reads,ALL,27,55200587,688561,9,0.184916,0.000223,,,
CAP41WGS_MO040,All Reads,ALL,48,75098809,6621198,7,1.307012,0.000508,,,
CAP41WGS_MO040,All Reads,ALL,47,77805265,6625582,7,1.262383,0.00049,,,
CAP41WGS_MO040,All Reads,ALL,46,80500873,6630435,7,1.221006,0.000474,,,
CAP41WGS_MO040,All Reads,ALL,45,83867340,6598593,7,1.166366,0.000454,,,
CAP41WGS_MO040,All Reads,ALL,44,88231115,6506981,7,1.093286,0.000429,,,
CAP41WGS_MO040,All Reads,ALL,43,93641152,6405548,7,1.014065,0.000401,,,
CAP41WGS_MO040,All Reads,ALL,42,99687188,6250420,7,0.929493,0.000372,,,
CAP41WGS_MO040,All Reads,ALL,41,105557564,6053059,7,0.850084,0.000346,,,
CAP41WGS_MO040,All Reads,ALL,40,110526771,5807972,7,0.778992,0.000323,,,
CAP41WGS_MO040,All Reads,ALL,39,114081347,5478334,7,0.711885,0.000304,,,
CAP41WGS_MO040,All Reads,ALL,38,116105623,5081046,8,0.648748,0.000288,,,
CAP41WGS_MO040,All Reads,ALL,37,116323554,4625560,8,0.589485,0.000274,,,
CAP41WGS_MO040,All Reads,ALL,36,114484260,4158105,8,0.538426,0.000264,,,
CAP41WGS_MO040,All Reads,ALL,35,110997872,3658708,8,0.48864,0.000255,,,
CAP41WGS_MO040,All Reads,ALL,34,106580575,3157306,8,0.439152,0.000247,,,
CAP41WGS_MO040,All Reads,ALL,33,101272012,2688423,8,0.393536,0.00024,,,
CAP41WGS_MO040,All Reads,ALL,32,95175441,2255837,8,0.351365,0.000234,,,
CAP41WGS_MO040,All Reads,ALL,31,88276440,1853375,8,0.311239,0.000229,,,
CAP41WGS_MO040,All Reads,ALL,30,80672875,1487741,8,0.273386,0.000224,,,
CAP41WGS_MO040,All Reads,ALL,29,72520266,1180627,8,0.24134,0.000222,,,
CAP41WGS_MO040,All Reads,ALL,28,63970372,909574,9,0.210783,0.000221,,,
CAP41WGS_MO040,All Reads,ALL,26,46511797,507759,9,0.161834,0.000227,,,
CAP41WGS_MO040,All Reads,ALL,100,339,2,2,0.087459,0.061843,,,
CAP41WGS_MO040,All Reads,UNIQUE,0,137628,1974,7,0.54529,0.012273,,,
CAP41WGS_MO040,All Reads,UNIQUE,1,100510,12,9,0.004539,0.00131,,,
CAP41WGS_MO040,All Reads,UNIQUE,74,1450253,241064,5,6.319404,0.012871,,,
CAP41WGS_MO040,All Reads,UNIQUE,73,1761175,292453,5,6.313077,0.011674,,,
CAP41WGS_MO040,All Reads,UNIQUE,72,2160214,353131,5,6.214792,0.010458,,,
CAP41WGS_MO040,All Reads,UNIQUE,71,2669917,426294,5,6.070144,0.009297,,,
CAP41WGS_MO040,All Reads,UNIQUE,70,3331053,514566,5,5.872825,0.008187,,,
CAP41WGS_MO040,All Reads,UNIQUE,69,4144924,612387,5,5.616903,0.007178,,,
CAP41WGS_MO040,All Reads,UNIQUE,68,5168154,718920,5,5.288501,0.006237,,,
CAP41WGS_MO040,All Reads,UNIQUE,67,6448434,833204,5,4.912297,0.005382,,,
CAP41WGS_MO040,All Reads,UNIQUE,66,7922087,950957,5,4.563613,0.00468,,,
CAP41WGS_MO040,All Reads,UNIQUE,65,9600303,1062054,5,4.205805,0.004081,,,
CAP41WGS_MO040,All Reads,UNIQUE,64,11623423,1182747,6,3.868524,0.003557,,,
CAP41WGS_MO040,All Reads,UNIQUE,63,14048460,1295433,6,3.505692,0.00308,,,
CAP41WGS_MO040,All Reads,UNIQUE,62,16987338,1415360,6,3.167591,0.002663,,,
CAP41WGS_MO040,All Reads,UNIQUE,61,20544801,1528927,6,2.829257,0.002288,,,
CAP41WGS_MO040,All Reads,UNIQUE,60,24712094,1640513,6,2.523816,0.00197,,,
CAP41WGS_MO040,All Reads,UNIQUE,59,29225947,1744032,6,2.268681,0.001718,,,
CAP41WGS_MO040,All Reads,UNIQUE,58,33727560,1840233,6,2.074318,0.001529,,,
CAP41WGS_MO040,All Reads,UNIQUE,57,37884218,1921963,6,1.928742,0.001391,,,
CAP41WGS_MO040,All Reads,UNIQUE,56,41654980,2000860,6,1.826154,0.001291,,,
CAP41WGS_MO040,All Reads,UNIQUE,55,45201564,2080022,6,1.749452,0.001213,,,
CAP41WGS_MO040,All Reads,UNIQUE,54,48882375,2146822,6,1.669672,0.00114,,,
CAP41WGS_MO040,All Reads,UNIQUE,75,1217720,200896,5,6.272077,0.013993,,,
CAP41WGS_MO040,All Reads,UNIQUE,53,53057696,2219053,6,1.590035,0.001067,,,
CAP41WGS_MO040,All Reads,UNIQUE,76,1047677,165311,5,5.998765,0.014754,,,
CAP41WGS_MO040,All Reads,UNIQUE,78,817829,116043,5,5.39441,0.015836,,,
CAP41WGS_MO040,All Reads,UNIQUE,99,133,328,10,93.758298,5.176936,,,
CAP41WGS_MO040,All Reads,UNIQUE,98,328,1386,11,160.648583,4.315144,,,
CAP41WGS_MO040,All Reads,UNIQUE,97,658,1039,10,60.03122,1.862385,,,
CAP41WGS_MO040,All Reads,UNIQUE,96,986,386,9,14.883254,0.757538,,,
CAP41WGS_MO040,All Reads,UNIQUE,95,1701,454,8,10.147033,0.476224,,,
CAP41WGS_MO040,All Reads,UNIQUE,94,3553,331,6,3.54177,0.194673,,,
CAP41WGS_MO040,All Reads,UNIQUE,93,6255,301,4,1.829476,0.105449,,,
CAP41WGS_MO040,All Reads,UNIQUE,92,9922,427,4,1.636124,0.079178,,,
CAP41WGS_MO040,All Reads,UNIQUE,91,16609,810,4,1.854082,0.065146,,,
CAP41WGS_MO040,All Reads,UNIQUE,90,25762,1223,4,1.804822,0.051608,,,
CAP41WGS_MO040,All Reads,UNIQUE,89,39446,1962,4,1.890965,0.042691,,,
CAP41WGS_MO040,All Reads,UNIQUE,88,60854,3509,4,2.192208,0.037008,,,
CAP41WGS_MO040,All Reads,UNIQUE,87,88181,5710,4,2.461776,0.032578,,,
CAP41WGS_MO040,All Reads,UNIQUE,86,134431,8960,4,2.533939,0.02677,,,
CAP41WGS_MO040,All Reads,UNIQUE,85,201005,14641,4,2.769181,0.022886,,,
CAP41WGS_MO040,All Reads,UNIQUE,84,276592,22350,4,3.07203,0.020549,,,
CAP41WGS_MO040,All Reads,UNIQUE,83,353190,31986,4,3.443016,0.019251,,,
CAP41WGS_MO040,All Reads,UNIQUE,82,429147,43861,4,3.885617,0.018553,,,
CAP41WGS_MO040,All Reads,UNIQUE,81,510873,58204,4,4.331391,0.017954,,,
CAP41WGS_MO040,All Reads,UNIQUE,80,607258,75238,5,4.710332,0.017172,,,
CAP41WGS_MO040,All Reads,UNIQUE,79,712822,94431,5,5.036409,0.016389,,,
CAP41WGS_MO040,All Reads,UNIQUE,77,919915,138485,5,5.723248,0.015379,,,
CAP41WGS_MO040,All Reads,UNIQUE,52,57747767,2294135,6,1.510328,0.000997,,,
CAP41WGS_MO040,All Reads,UNIQUE,51,62773212,2369592,6,1.435115,0.000932,,,
CAP41WGS_MO040,All Reads,UNIQUE,49,71799062,2468801,7,1.307238,0.000832,,,
CAP41WGS_MO040,All Reads,UNIQUE,22,17792869,78464,9,0.167653,0.000599,,,
CAP41WGS_MO040,All Reads,UNIQUE,21,13036310,52955,9,0.154433,0.000671,,,
CAP41WGS_MO040,All Reads,UNIQUE,20,9272096,34898,9,0.14309,0.000766,,,
CAP41WGS_MO040,All Reads,UNIQUE,19,6421186,22631,9,0.133991,0.000891,,,
CAP41WGS_MO040,All Reads,UNIQUE,18,4351124,13644,10,0.119214,0.001021,,,
CAP41WGS_MO040,All Reads,UNIQUE,17,2903580,8380,10,0.109723,0.001199,,,
CAP41WGS_MO040,All Reads,UNIQUE,16,1934534,5078,10,0.099794,0.0014,,,
CAP41WGS_MO040,All Reads,UNIQUE,15,1295451,3076,10,0.090272,0.001628,,,
CAP41WGS_MO040,All Reads,UNIQUE,14,882957,1776,10,0.07647,0.001815,,,
CAP41WGS_MO040,All Reads,UNIQUE,13,625571,1081,10,0.065696,0.001998,,,
CAP41WGS_MO040,All Reads,UNIQUE,12,476417,780,10,0.062244,0.002229,,,
CAP41WGS_MO040,All Reads,UNIQUE,11,368095,488,10,0.050402,0.002282,,,
CAP41WGS_MO040,All Reads,UNIQUE,10,302920,379,10,0.047566,0.002443,,,
CAP41WGS_MO040,All Reads,UNIQUE,9,259590,221,11,0.032366,0.002177,,,
CAP41WGS_MO040,All Reads,UNIQUE,8,232995,182,11,0.029697,0.002201,,,
CAP41WGS_MO040,All Reads,UNIQUE,7,204746,138,10,0.025624,0.002181,,,
CAP41WGS_MO040,All Reads,UNIQUE,6,190654,109,10,0.021735,0.002082,,,
CAP41WGS_MO040,All Reads,UNIQUE,5,169310,84,11,0.018862,0.002058,,,
CAP41WGS_MO040,All Reads,UNIQUE,4,164256,58,9,0.013424,0.001763,,,
CAP41WGS_MO040,All Reads,UNIQUE,3,148757,31,9,0.007923,0.001423,,,
CAP41WGS_MO040,All Reads,UNIQUE,2,116883,32,10,0.010408,0.00184,,,
CAP41WGS_MO040,All Reads,UNIQUE,23,23610800,112704,9,0.181475,0.000541,,,
CAP41WGS_MO040,All Reads,UNIQUE,24,30464428,158507,9,0.197808,0.000497,,,
CAP41WGS_MO040,All Reads,UNIQUE,25,38195011,215412,9,0.214413,0.000462,,,
CAP41WGS_MO040,All Reads,UNIQUE,26,46511797,284659,9,0.232675,0.000436,,,
CAP41WGS_MO040,All Reads,UNIQUE,48,75098809,2493731,7,1.262421,0.000799,,,
CAP41WGS_MO040,All Reads,UNIQUE,47,77805265,2497851,7,1.22052,0.000772,,,
CAP41WGS_MO040,All Reads,UNIQUE,46,80500873,2497494,7,1.179482,0.000746,,,
CAP41WGS_MO040,All Reads,UNIQUE,45,83867340,2494078,7,1.130589,0.000716,,,
CAP41WGS_MO040,All Reads,UNIQUE,44,88231115,2483947,7,1.070306,0.000679,,,
CAP41WGS_MO040,All Reads,UNIQUE,43,93641152,2477312,7,1.005776,0.000639,,,
CAP41WGS_MO040,All Reads,UNIQUE,42,99687188,2457813,7,0.93734,0.000598,,,
CAP41WGS_MO040,All Reads,UNIQUE,41,105557564,2420400,7,0.871737,0.00056,,,
CAP41WGS_MO040,All Reads,UNIQUE,40,110526771,2372167,7,0.815953,0.00053,,,
CAP41WGS_MO040,All Reads,UNIQUE,39,114081347,2277321,7,0.758922,0.000503,,,
CAP41WGS_MO040,All Reads,ALL,2,116883,36,10,0.004566,0.000761,,,
CAP41WGS_MO040,All Reads,UNIQUE,38,116105623,2149125,7,0.703714,0.00048,,,
CAP41WGS_MO040,All Reads,UNIQUE,36,114484260,1808075,8,0.600424,0.000447,,,
CAP41WGS_MO040,All Reads,UNIQUE,35,110997872,1611745,8,0.552038,0.000435,,,
CAP41WGS_MO040,All Reads,UNIQUE,34,106580575,1413303,8,0.504133,0.000424,,,
CAP41WGS_MO040,All Reads,UNIQUE,33,101272012,1224930,8,0.459843,0.000415,,,
CAP41WGS_MO040,All Reads,UNIQUE,32,95175441,1048924,8,0.418993,0.000409,,,
CAP41WGS_MO040,All Reads,UNIQUE,31,88276440,884130,8,0.380767,0.000405,,,
CAP41WGS_MO040,All Reads,UNIQUE,30,80672875,731692,8,0.344817,0.000403,,,
CAP41WGS_MO040,All Reads,UNIQUE,29,72520266,596415,8,0.312663,0.000405,,,
CAP41WGS_MO040,All Reads,UNIQUE,28,63970372,476232,9,0.283027,0.00041,,,
CAP41WGS_MO040,All Reads,UNIQUE,27,55200587,372234,9,0.256366,0.00042,,,
CAP41WGS_MO040,All Reads,UNIQUE,37,116323554,1986959,8,0.649395,0.000461,,,
CAP41WGS_MO040,All Reads,ALL,1,100510,14,8,0.002065,0.000552,,,
CAP41WGS_MO040,All Reads,UNIQUE,50,67632983,2426959,6,1.364242,0.000876,,,
CAP41WGS_PC,All Reads,ALL,0,137628,5604,7,0.713979,0.009538,,,
CAP41WGS_PC,All Reads,ALL,73,1761175,1526497,6,15.198047,0.012301,,,
CAP41WGS_PC,All Reads,ALL,72,2160214,1738029,6,14.107647,0.010701,,,
CAP41WGS_PC,All Reads,ALL,71,2669917,1973059,6,12.957961,0.009225,,,
CAP41WGS_PC,All Reads,ALL,70,3331053,2245739,6,11.821486,0.007888,,,
CAP41WGS_PC,All Reads,ALL,69,4144924,2525662,6,10.68447,0.006723,,,
CAP41WGS_PC,All Reads,ALL,68,5168154,2813125,6,9.544384,0.005691,,,
CAP41WGS_PC,All Reads,ALL,67,6448434,3101407,6,8.433325,0.004789,,,
CAP41WGS_PC,All Reads,ALL,66,7922087,3380060,6,7.481336,0.004069,,,
CAP41WGS_PC,All Reads,ALL,65,9600303,3632137,6,6.633941,0.003481,,,
CAP41WGS_PC,All Reads,ALL,64,11623423,3878819,6,5.8514,0.002971,,,
CAP41WGS_PC,All Reads,ALL,63,14048460,4088610,6,5.103185,0.002524,,,
CAP41WGS_PC,All Reads,ALL,62,16987338,4300553,6,4.439084,0.002141,,,
CAP41WGS_PC,All Reads,ALL,61,20544801,4489635,6,3.831805,0.001808,,,
CAP41WGS_PC,All Reads,ALL,60,24712094,4635729,6,3.289295,0.001528,,,
CAP41WGS_PC,All Reads,ALL,59,29225947,4757036,6,2.854054,0.001309,,,
CAP41WGS_PC,All Reads,ALL,58,33727560,4850579,6,2.521756,0.001145,,,
CAP41WGS_PC,All Reads,ALL,57,37884218,4912395,6,2.27368,0.001026,,,
CAP41WGS_PC,All Reads,ALL,56,41654980,4972419,6,2.093125,0.000939,,,
CAP41WGS_PC,All Reads,ALL,55,45201564,5018934,6,1.946939,0.000869,,,
CAP41WGS_PC,All Reads,ALL,54,48882375,5031983,6,1.805017,0.000805,,,
CAP41WGS_PC,All Reads,ALL,53,53057696,5048468,6,1.668421,0.000743,,,
CAP41WGS_PC,All Reads,ALL,74,1450253,1333768,6,16.126156,0.013963,,,
CAP41WGS_PC,All Reads,ALL,52,57747767,5070289,7,1.539543,0.000684,,,
CAP41WGS_PC,All Reads,ALL,75,1217720,1168733,6,16.829151,0.015567,,,
CAP41WGS_PC,All Reads,ALL,77,919915,870484,6,16.592332,0.017784,,,
CAP41WGS_PC,All Reads,ALL,98,328,1280,11,68.427468,1.912606,,,
CAP41WGS_PC,All Reads,ALL,97,658,1017,8,27.101255,0.849824,,,
CAP41WGS_PC,All Reads,ALL,96,986,599,6,10.652321,0.435242,,,
CAP41WGS_PC,All Reads,ALL,95,1701,1051,6,10.834098,0.334188,,,
CAP41WGS_PC,All Reads,ALL,94,3553,1820,5,8.981948,0.21054,,,
CAP41WGS_PC,All Reads,ALL,93,6255,2889,5,8.098686,0.150675,,,
CAP41WGS_PC,All Reads,ALL,92,9922,4294,5,7.588521,0.115805,,,
CAP41WGS_PC,All Reads,ALL,91,16609,6868,5,7.25072,0.087492,,,
CAP41WGS_PC,All Reads,ALL,90,25762,9868,5,6.716514,0.067613,,,
CAP41WGS_PC,All Reads,ALL,89,39446,15338,5,6.818049,0.055052,,,
CAP41WGS_PC,All Reads,ALL,88,60854,24874,6,7.167222,0.045444,,,
